Country Name,Country Code,Indicator Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Turkmenistan,TKM,GDP (current US$),2482228440.0,2378759975.0,2450349634.0,2605688065.0,2450564468.0,2904662605.0,3534803922.0,4461978499.0,5977560877.0,6838351088.0,8103901996.0,10276674365.0,12664165103.0,19271523179.0,20214385965.0,22583157895.0,29233333333.0,35164210526.0,39197543860.0,43524210526.0,35799714286.0,36180000000.0,37926285714.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),1833470000000.0,1992900000000.0,2186080000000.0,2199440000000.0,1968090000000.0,2174350000000.0,2116180000000.0,1882100000000.0,1919600000000.0,2223090000000.0,2706520000000.0,3182620000000.0,3768880000000.0,4402260000000.0,4123860000000.0,5152600000000.0,5878330000000.0,5935110000000.0,6082260000000.0,6200700000000.0,5293090000000.0,5158630000000.0,5736980000000.0
Timor-Leste,TLS,GDP (current US$),0.0,0.0,0.0,0.0,0.0,439646100.0,517708500.0,510677000.0,543315600.0,1078373700.0,1813708100.0,2657842700.0,2881040200.0,4391368100.0,3199666700.0,3998961300.0,5672048700.0,6661664600.0,5637671700.0,4041637000.0,3092624800.0,2503532100.0,2487269400.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),337481000000.0,391833000000.0,402190000000.0,407951000000.0,431479000000.0,447237000000.0,463265000000.0,450029000000.0,507753000000.0,588792000000.0,693863000000.0,806858000000.0,997895000000.0,1229080000000.0,1188930000000.0,1374990000000.0,1558500000000.0,1717870000000.0,1612000000000.0,1585900000000.0,1429080000000.0,1444560000000.0,1424900000000.0
Tonga,TON,GDP (current US$),202547013.9,219583570.1,212155124.7,188686997.3,196686674.7,202363492.2,181244788.5,182737040.1,202543202.0,229358214.8,262176133.7,294137737.1,300143056.9,349484427.6,318166562.8,369485198.8,423011844.3,472358251.2,450686353.7,443911052.3,435438217.3,401109307.4,430174168.7
South Asia (IDA & IBRD),TSA,GDP (current US$),479895000000.0,525019000000.0,550763000000.0,558476000000.0,598385000000.0,622372000000.0,638711000000.0,670046000000.0,782505000000.0,907328000000.0,1040050000000.0,1196110000000.0,1504220000000.0,1527500000000.0,1683490000000.0,2060820000000.0,2271880000000.0,2297370000000.0,2357170000000.0,2581890000000.0,2697310000000.0,2920050000000.0,3347190000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),356312000000.0,368120000000.0,382774000000.0,369368000000.0,372512000000.0,396946000000.0,378522000000.0,412652000000.0,517373000000.0,644839000000.0,765183000000.0,909663000000.0,1057200000000.0,1211850000000.0,1150760000000.0,1371500000000.0,1553140000000.0,1640740000000.0,1747710000000.0,1830700000000.0,1663810000000.0,1556640000000.0,1691260000000.0
Trinidad and Tobago,TTO,GDP (current US$),5329214163.0,5759537726.0,5737751332.0,6043694330.0,6808982521.0,8154338233.0,8824873259.0,9008273721.0,11305459802.0,13280275123.0,15982282462.0,18369361094.0,21641620050.0,27871587350.0,19172165226.0,22157948396.0,25433011405.0,25763220107.0,27268478565.0,27615843098.0,25062893969.0,22284780327.0,22474828527.0
Tunisia,TUN,GDP (current US$),18030876599.0,19587322786.0,20746360430.0,21803372267.0,22943685719.0,21473188882.0,22066101341.0,23142294436.0,27453084983.0,31183139301.0,32273007554.0,34378437265.0,38908069299.0,44856586316.0,43454935940.0,44050929160.0,45810626509.0,45044112939.0,46251061734.0,47632326088.0,43173480832.0,41802653631.0,39813383484.0
Turkey,TUR,GDP (current US$),169486000000.0,181476000000.0,189835000000.0,275769000000.0,255884000000.0,272979000000.0,200252000000.0,238428000000.0,311823000000.0,404787000000.0,501416000000.0,552487000000.0,675770000000.0,764336000000.0,644640000000.0,771902000000.0,832524000000.0,873982000000.0,950579000000.0,934186000000.0,859797000000.0,863722000000.0,852677000000.0
Tuvalu,TUV,GDP (current US$),11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030996.03,30290770.26,27101312.79,31824701.28,38713279.62,37671734.49,37507514.54,37291841.43,35492333.86,36547419.87,40620557.13
Tanzania,TZA,GDP (current US$),5255221425.0,6496195451.0,7683852497.0,12270448700.0,12711213451.0,13375976354.0,13581644246.0,14142035080.0,15224257698.0,16675948415.0,18399046025.0,18649590248.0,21843529025.0,27941177435.0,29081425282.0,32014249841.0,34657139495.0,39650530214.0,45680532614.0,49964788814.0,47378599025.0,49774021003.0,53320625959.0
Uganda,UGA,GDP (current US$),5755818947.0,6044585327.0,6269333313.0,6584815847.0,5998563258.0,6193246837.0,5840503869.0,6178563591.0,6336696289.0,7940362799.0,9013834373.0,9942597780.0,12292813603.0,14239026630.0,18168902154.0,20186496527.0,20176025257.0,23114293416.0,24599550624.0,27291879819.0,27102650387.0,24133664285.0,25995031850.0
Ukraine,UKR,GDP (current US$),48213868178.0,44558077827.0,50150399792.0,41883241472.0,31580639045.0,31261527363.0,37972301335.0,42351593887.0,50084197498.0,64819702952.0,86057915585.0,107648000000.0,142580000000.0,179817000000.0,117113000000.0,136013000000.0,163160000000.0,175781000000.0,183310000000.0,133503000000.0,91030959455.0,93355993629.0,112190000000.0
Upper middle income,UMC,GDP (current US$),3807660000000.0,4148090000000.0,4423750000000.0,4376070000000.0,4139940000000.0,4558860000000.0,4619270000000.0,4632970000000.0,5195240000000.0,6238800000000.0,7512090000000.0,8931250000000.0,11108000000000.0,13582900000000.0,13078300000000.0,15857400000000.0,18970800000000.0,20326200000000.0,21610100000000.0,22304300000000.0,20874800000000.0,20751600000000.0,22868600000000.0
Uruguay,URY,GDP (current US$),19297663097.0,20515543039.0,23969823010.0,25385928198.0,23983945191.0,22823255802.0,20898788417.0,13606494599.0,12045631093.0,13686329890.0,17362857685.0,19579457965.0,23410572633.0,30366213118.0,31660911279.0,40284481653.0,47962439303.0,51264390114.0,57531233351.0,57236013058.0,53274304222.0,52687612262.0,56488991831.0
United States,USA,GDP (current US$),7639750000000.0,8073120000000.0,8577550000000.0,9062820000000.0,9630660000000.0,10252300000000.0,10581800000000.0,10936400000000.0,11458200000000.0,12213700000000.0,13036600000000.0,13814600000000.0,14451900000000.0,14712800000000.0,14448900000000.0,14992100000000.0,15542600000000.0,16197000000000.0,16784800000000.0,17521700000000.0,18219300000000.0,18707200000000.0,19485400000000.0
Uzbekistan,UZB,GDP (current US$),13350468917.0,13948892216.0,14744603774.0,14988971211.0,17078465982.0,13760513969.0,11401421329.0,9687788513.0,10134453435.0,12030023548.0,14307509839.0,17330833853.0,22311393928.0,29549438884.0,33689223673.0,46679875794.0,56516280748.0,63628854499.0,68997168338.0,76658542757.0,81847410182.0,81779012351.0,59159945321.0
St. Vincent and the Grenadines,VCT,GDP (current US$),316008481.5,331489703.7,347770000.0,373619851.9,390719148.1,396261370.4,430039296.3,461883444.4,481806296.3,521975111.1,550728666.7,610930037.0,684446259.3,695428851.9,674922481.5,681225963.0,676129407.4,692933740.7,721207407.4,727714814.8,755400000.0,774429629.6,792177777.8
"Venezuela, RB",VEN,GDP (current US$),77407726244.0,70543211119.0,85843534589.0,91331203433.0,97976886247.0,117141000000.0,122904000000.0,92893587734.0,83620628582.0,112453000000.0,145510000000.0,183478000000.0,230364000000.0,315953000000.0,329788000000.0,393192000000.0,316482000000.0,381286000000.0,371005000000.0,482359000000.0,0.0,0.0,0.0
British Virgin Islands,VGB,GDP (current US$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,GDP (current US$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269000000.0,3453000000.0,3799000000.0,4439000000.0,4504000000.0,4803000000.0,4250000000.0,4203000000.0,4339000000.0,4239000000.0,4095000000.0,3762000000.0,3622000000.0,3748000000.0,3863000000.0,3855000000.0
Vietnam,VNM,GDP (current US$),20736164459.0,24657470575.0,26843700442.0,27209602050.0,28683659007.0,31172518403.0,32685198735.0,35064105501.0,39552513316.0,45427854693.0,57633255618.0,66371664817.0,77414425532.0,99130304099.0,106015000000.0,115932000000.0,135539000000.0,155820000000.0,171222000000.0,186205000000.0,193241000000.0,205276000000.0,223780000000.0
Vanuatu,VUT,GDP (current US$),233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144.0,364996869.1,394962552.3,439376794.1,526428309.9,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954307.0,759689950.9,804332795.6,880043553.7
World,WLD,GDP (current US$),30871300000000.0,31554600000000.0,31439700000000.0,31378200000000.0,32542700000000.0,33587700000000.0,33395800000000.0,34673900000000.0,38902300000000.0,43816600000000.0,47457400000000.0,51448300000000.0,57968400000000.0,63611600000000.0,60334100000000.0,66051200000000.0,73393200000000.0,75085100000000.0,77236300000000.0,79332700000000.0,75049500000000.0,76163900000000.0,80950700000000.0
Samoa,WSM,GDP (current US$),224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,584706020.2,663161528.4,737401684.1,760549577.7,770021643.6,756919933.5,788307314.9,799376440.0,831903814.1
Kosovo,XKX,GDP (current US$),0.0,0.0,0.0,0.0,0.0,1849196082.0,2535333632.0,2406270658.0,2790455728.0,3556757429.0,3663101604.0,3846819721.0,4655899261.0,5687361945.0,5653823284.0,5830415894.0,6692431193.0,6499759733.0,7071982209.0,7386883375.0,6440067650.0,6714726770.0,7227700023.0
"Yemen, Rep.",YEM,GDP (current US$),4258788725.0,5785685311.0,6838557384.0,6325141676.0,7641102523.0,9652436180.0,9861560095.0,10694628092.0,11777966673.0,13872791659.0,16746344766.0,19061978586.0,21650532264.0,26910851362.0,25130274124.0,30906749533.0,32726417878.0,35401339869.0,40415233436.0,43228585321.0,42628328212.0,30968242968.0,26818703093.0
South Africa,ZAF,GDP (current US$),155461000000.0,147606000000.0,152587000000.0,137775000000.0,136632000000.0,136361000000.0,121515000000.0,115482000000.0,175257000000.0,228590000000.0,257773000000.0,271638000000.0,299416000000.0,286770000000.0,295936000000.0,375349000000.0,416419000000.0,396333000000.0,366829000000.0,350905000000.0,317621000000.0,296357000000.0,349554000000.0
Zambia,ZMB,GDP (current US$),3807067122.0,3597220962.0,4303281932.0,3537683046.0,3404311977.0,3600683040.0,4094480988.0,4193845678.0,4901839731.0,6221077675.0,8331870169.0,12756858899.0,14056957976.0,17910858638.0,15328342304.0,20265556274.0,23460098340.0,25503370699.0,28045460442.0,27150630607.0,21243350633.0,20954754378.0,25868142077.0
Zimbabwe,ZWE,GDP (current US$),7111270700.0,8553146600.0,8529571600.0,6401968200.0,6858013100.0,6689957600.0,6777384700.0,6342116400.0,5727591800.0,5805598400.0,5755215200.0,5443896500.0,5291950100.0,4415702800.0,9665793300.0,12041655200.0,14101920300.0,17114849900.0,19091020000.0,19495519600.0,19963120600.0,20548678100.0,22813010116.0
